zip,stabbr,cty_name
49288,MI,HILLSDALE
49289,MI,LENAWEE
49301,MI,KENT
49302,MI,KENT
49303,MI,MUSKEGON
49304,MI,LAKE
49305,MI,MECOSTA
49306,MI,KENT
49307,MI,MECOSTA
49309,MI,NEWAYGO
49310,MI,ISABELLA
49311,MI,ALLEGAN
49312,MI,NEWAYGO
49314,MI,ALLEGAN
49315,MI,KENT
49316,MI,KENT
49317,MI,KENT
49318,MI,MUSKEGON
49319,MI,KENT
49320,MI,MECOSTA
49321,MI,KENT
49322,MI,MONTCALM
49323,MI,ALLEGAN
49325,MI,BARRY
49326,MI,KENT
49327,MI,NEWAYGO
49328,MI,ALLEGAN
49329,MI,MONTCALM
49330,MI,KENT
49331,MI,KENT
49332,MI,MECOSTA
49333,MI,BARRY
49335,MI,ALLEGAN
49336,MI,MECOSTA
49337,MI,NEWAYGO
49338,MI,MECOSTA
49339,MI,MONTCALM
49340,MI,MECOSTA
49341,MI,KENT
49342,MI,MECOSTA
49343,MI,KENT
49344,MI,ALLEGAN
49345,MI,KENT
49346,MI,MECOSTA
49347,MI,MONTCALM
49348,MI,ALLEGAN
49349,MI,NEWAYGO
49351,MI,KENT
49355,MI,KENT
49356,MI,KENT
49401,MI,OTTAWA
49402,MI,MASON
49403,MI,OTTAWA
49404,MI,OTTAWA
49405,MI,MASON
49406,MI,ALLEGAN
49408,MI,ALLEGAN
49409,MI,OTTAWA
49410,MI,MASON
49411,MI,MASON
49412,MI,NEWAYGO
49413,MI,NEWAYGO
49415,MI,MUSKEGON
49416,MI,ALLEGAN
49417,MI,OTTAWA
49418,MI,KENT
49419,MI,ALLEGAN
49420,MI,OCEANA
49421,MI,OCEANA
49422,MI,OTTAWA
49423,MI,OTTAWA
49424,MI,OTTAWA
49425,MI,MUSKEGON
49426,MI,OTTAWA
49427,MI,OTTAWA
49428,MI,OTTAWA
49429,MI,OTTAWA
49430,MI,OTTAWA
49431,MI,MASON
49434,MI,OTTAWA
49435,MI,OTTAWA
49436,MI,OCEANA
49437,MI,MUSKEGON
49440,MI,MUSKEGON
49441,MI,MUSKEGON
49442,MI,MUSKEGON
49443,MI,MUSKEGON
49444,MI,MUSKEGON
49445,MI,MUSKEGON
49446,MI,OCEANA
49448,MI,OTTAWA
49449,MI,OCEANA
49450,MI,ALLEGAN
49451,MI,MUSKEGON
49452,MI,OCEANA
49453,MI,ALLEGAN
49454,MI,MASON
49455,MI,OCEANA
49456,MI,OTTAWA
49457,MI,MUSKEGON
49458,MI,MASON
49459,MI,OCEANA
49460,MI,OTTAWA
49461,MI,MUSKEGON
49464,MI,OTTAWA
49468,MI,KENT
49501,MI,KENT
49502,MI,KENT
49503,MI,KENT
49504,MI,KENT
49505,MI,KENT
49506,MI,KENT
49507,MI,KENT
49508,MI,KENT
49509,MI,KENT
49510,MI,KENT
49512,MI,KENT
49514,MI,KENT
49515,MI,KENT
49516,MI,KENT
49518,MI,KENT
49519,MI,KENT
49523,MI,KENT
49525,MI,KENT
49528,MI,KENT
49530,MI,KENT
49534,MI,KENT
49544,MI,KENT
49546,MI,KENT
49548,MI,KENT
49560,MI,KENT
49588,MI,KENT
49601,MI,WEXFORD
49610,MI,GRAND TRAVERSE
49611,MI,ANTRIM
49612,MI,ANTRIM
49613,MI,MANISTEE
49614,MI,MANISTEE
49615,MI,ANTRIM
49616,MI,BENZIE
49617,MI,BENZIE
49618,MI,WEXFORD
49619,MI,MANISTEE
49620,MI,WEXFORD
49621,MI,LEELANAU
49622,MI,ANTRIM
49623,MI,LAKE
49625,MI,MANISTEE
49626,MI,MANISTEE
49627,MI,ANTRIM
49628,MI,BENZIE
49629,MI,ANTRIM
49630,MI,LEELANAU
49631,MI,OSCEOLA
49632,MI,MISSAUKEE
49633,MI,KALKASKA
49634,MI,MANISTEE
49635,MI,BENZIE
49636,MI,LEELANAU
49637,MI,GRAND TRAVERSE
49638,MI,WEXFORD
49639,MI,OSCEOLA
49640,MI,BENZIE
49642,MI,LAKE
49643,MI,GRAND TRAVERSE
49644,MI,LAKE
49645,MI,MANISTEE
49646,MI,KALKASKA
49648,MI,ANTRIM
49649,MI,GRAND TRAVERSE
49650,MI,BENZIE
49651,MI,MISSAUKEE
49653,MI,LEELANAU
49654,MI,LEELANAU
49655,MI,OSCEOLA
49656,MI,LAKE
49657,MI,MISSAUKEE
49659,MI,ANTRIM
49660,MI,MANISTEE
49663,MI,WEXFORD
49664,MI,LEELANAU
49665,MI,OSCEOLA
49666,MI,GRAND TRAVERSE
49667,MI,MISSAUKEE
49668,MI,WEXFORD
49670,MI,LEELANAU
49673,MI,GRAND TRAVERSE
49674,MI,LEELANAU
49675,MI,MANISTEE
49676,MI,KALKASKA
49677,MI,OSCEOLA
49679,MI,OSCEOLA
49680,MI,KALKASKA
49682,MI,LEELANAU
49683,MI,BENZIE
49684,MI,GRAND TRAVERSE
49685,MI,GRAND TRAVERSE
49686,MI,GRAND TRAVERSE
49688,MI,OSCEOLA
49689,MI,MANISTEE
49690,MI,GRAND TRAVERSE
49696,MI,GRAND TRAVERSE
49701,MI,CHEBOYGAN
49705,MI,CHEBOYGAN
49706,MI,EMMET
49707,MI,ALPENA
49709,MI,MONTMORENCY
49710,MI,CHIPPEWA
49711,MI,CHARLEVOIX
49712,MI,CHARLEVOIX
49713,MI,CHARLEVOIX
49715,MI,CHIPPEWA
49716,MI,EMMET
49717,MI,CHEBOYGAN
49718,MI,EMMET
49719,MI,MACKINAC
49720,MI,CHARLEVOIX
49721,MI,CHEBOYGAN
49722,MI,EMMET
49723,MI,EMMET
49724,MI,CHIPPEWA
49725,MI,CHIPPEWA
49726,MI,CHIPPEWA
49727,MI,CHARLEVOIX
49728,MI,CHIPPEWA
49729,MI,ANTRIM
49730,MI,OTSEGO
49733,MI,CRAWFORD
49734,MI,OTSEGO
49735,MI,OTSEGO
49736,MI,CHIPPEWA
49737,MI,EMMET
49738,MI,CRAWFORD
49739,MI,CRAWFORD
49740,MI,EMMET
49743,MI,PRESQUE ISLE
49744,MI,ALPENA
49745,MI,MACKINAC
49746,MI,MONTMORENCY
49747,MI,ALPENA
49748,MI,CHIPPEWA
49749,MI,CHEBOYGAN
49751,MI,OTSEGO
49752,MI,CHIPPEWA
49753,MI,ALPENA
49755,MI,EMMET
49756,MI,MONTMORENCY
49757,MI,MACKINAC
49759,MI,PRESQUE ISLE
49760,MI,MACKINAC
49761,MI,CHEBOYGAN
49762,MI,MACKINAC
49764,MI,EMMET
49765,MI,PRESQUE ISLE
49766,MI,ALPENA
49768,MI,CHIPPEWA
49769,MI,EMMET
49770,MI,EMMET
49774,MI,CHIPPEWA
49775,MI,MACKINAC
49776,MI,PRESQUE ISLE
49777,MI,PRESQUE ISLE
49779,MI,PRESQUE ISLE
49780,MI,CHIPPEWA
49781,MI,MACKINAC
49782,MI,CHARLEVOIX
49783,MI,CHIPPEWA
49784,MI,CHIPPEWA
49788,MI,CHIPPEWA
49791,MI,CHEBOYGAN
49792,MI,CHEBOYGAN
49793,MI,CHIPPEWA
49795,MI,OTSEGO
49796,MI,CHARLEVOIX
49797,MI,OTSEGO
49799,MI,CHEBOYGAN
49801,MI,DICKINSON
49802,MI,DICKINSON
49805,MI,KEWEENAW
49806,MI,ALGER
49807,MI,DELTA
49808,MI,MARQUETTE
49812,MI,MENOMINEE
49814,MI,MARQUETTE
49815,MI,DICKINSON
49816,MI,ALGER
49817,MI,SCHOOLCRAFT
49818,MI,DELTA
49819,MI,MARQUETTE
49820,MI,MACKINAC
49821,MI,MENOMINEE
49825,MI,ALGER
49826,MI,ALGER
49827,MI,MACKINAC
49829,MI,DELTA
49831,MI,DICKINSON
49833,MI,MARQUETTE
49834,MI,DICKINSON
49835,MI,DELTA
49836,MI,SCHOOLCRAFT
49837,MI,DELTA
49838,MI,MACKINAC
49839,MI,ALGER
49840,MI,SCHOOLCRAFT
49841,MI,MARQUETTE
49847,MI,MENOMINEE
49848,MI,MENOMINEE
49849,MI,MARQUETTE
49852,MI,DICKINSON
49853,MI,LUCE
49854,MI,SCHOOLCRAFT
49855,MI,MARQUETTE
49858,MI,MENOMINEE
49861,MI,MARQUETTE
49862,MI,ALGER
49863,MI,MENOMINEE
49864,MI,DELTA
49866,MI,MARQUETTE
49868,MI,LUCE
49870,MI,DICKINSON
49871,MI,MARQUETTE
49872,MI,DELTA
49873,MI,MENOMINEE
49874,MI,MENOMINEE
49876,MI,DICKINSON
49877,MI,DICKINSON
49878,MI,DELTA
49879,MI,MARQUETTE
49880,MI,DELTA
49881,MI,DICKINSON
49883,MI,SCHOOLCRAFT
49884,MI,ALGER
49885,MI,MARQUETTE
49886,MI,MENOMINEE
49887,MI,MENOMINEE
49891,MI,ALGER
49892,MI,DICKINSON
49893,MI,MENOMINEE
49894,MI,DELTA
49895,MI,ALGER
49896,MI,MENOMINEE
49901,MI,KEWEENAW
49902,MI,IRON
49903,MI,IRON
49905,MI,HOUGHTON
49908,MI,BARAGA
49910,MI,ONTONAGON
49911,MI,GOGEBIC
49912,MI,ONTONAGON
49913,MI,HOUGHTON
49915,MI,IRON
49916,MI,HOUGHTON
49917,MI,HOUGHTON
49918,MI,KEWEENAW
49919,MI,BARAGA
49920,MI,IRON
49921,MI,HOUGHTON
49922,MI,HOUGHTON
49925,MI,ONTONAGON
49927,MI,IRON
49929,MI,ONTONAGON
49930,MI,HOUGHTON
49931,MI,HOUGHTON
49934,MI,HOUGHTON
49935,MI,IRON
49938,MI,GOGEBIC
49945,MI,HOUGHTON
49946,MI,BARAGA
49947,MI,GOGEBIC
49948,MI,ONTONAGON
49950,MI,KEWEENAW
49953,MI,ONTONAGON
49955,MI,HOUGHTON
49958,MI,HOUGHTON
49959,MI,GOGEBIC
49960,MI,ONTONAGON
49962,MI,BARAGA
49963,MI,HOUGHTON
49964,MI,IRON
49965,MI,HOUGHTON
49967,MI,ONTONAGON
49968,MI,GOGEBIC
49969,MI,GOGEBIC
49970,MI,BARAGA
49971,MI,ONTONAGON
50001,IA,WARREN
50002,IA,ADAIR
50003,IA,DALLAS
50005,IA,MARSHALL
50006,IA,HARDIN
50007,IA,POLK
50008,IA,WAYNE
50009,IA,POLK
50010,IA,STORY
50011,IA,STORY
50012,IA,STORY
50014,IA,STORY
50020,IA,CASS
50021,IA,POLK
50022,IA,CASS
50023,IA,POLK
50025,IA,AUDUBON
50026,IA,GUTHRIE
50027,IA,MAHASKA
50028,IA,JASPER
50029,IA,GUTHRIE
50031,IA,BOONE
50032,IA,POLK
50033,IA,MADISON
50034,IA,HAMILTON
50035,IA,POLK
50036,IA,BOONE
50037,IA,BOONE
50038,IA,DALLAS
50039,IA,DALLAS
50040,IA,BOONE
50041,IA,FRANKLIN
50042,IA,AUDUBON
50043,IA,HARDIN
50044,IA,MARION
50046,IA,STORY
50047,IA,WARREN
50048,IA,GUTHRIE
50049,IA,LUCAS
50050,IA,GREENE
50051,IA,MARSHALL
50052,IA,WAYNE
50054,IA,JASPER
50055,IA,STORY
50056,IA,STORY
50057,IA,MARION
50058,IA,CARROLL
50059,IA,GREENE
50060,IA,WAYNE
50061,IA,WARREN
50062,IA,MARION
50063,IA,DALLAS
50064,IA,GREENE
50065,IA,DECATUR
50066,IA,DALLAS
50067,IA,DECATUR
50068,IA,LUCAS
50069,IA,DALLAS
50070,IA,DALLAS
50071,IA,WRIGHT
50072,IA,MADISON
50073,IA,POLK
50074,IA,RINGGOLD
50075,IA,HAMILTON
50076,IA,AUDUBON
50078,IA,MARSHALL
50101,IA,WRIGHT
50102,IA,HARDIN
50103,IA,DECATUR
50104,IA,KEOKUK
50105,IA,STORY
50106,IA,MARSHALL
50107,IA,GREENE
50108,IA,DECATUR
50109,IA,DALLAS
50110,IA,AUDUBON
50111,IA,POLK
50112,IA,POWESHIEK
50115,IA,GUTHRIE
50116,IA,MARION
50117,IA,AUDUBON
50118,IA,WARREN
50119,IA,MARION
50120,IA,MARSHALL
50122,IA,HARDIN
50123,IA,WAYNE
50124,IA,STORY
50125,IA,WARREN
50126,IA,HARDIN
50127,IA,JASPER
50128,IA,GUTHRIE
50129,IA,GREENE
50130,IA,HAMILTON
50131,IA,POLK
50132,IA,HAMILTON
50133,IA,RINGGOLD
50134,IA,STORY
50135,IA,JASPER
50136,IA,KEOKUK
50137,IA,JASPER
50138,IA,MARION
50139,IA,WARREN
50140,IA,DECATUR
50141,IA,MARSHALL
50142,IA,MARSHALL
50143,IA,MAHASKA
50144,IA,DECATUR
50146,IA,DALLAS
50147,IA,WAYNE
50148,IA,MARSHALL
50149,IA,UNION
50150,IA,MONROE
50151,IA,LUCAS
50152,IA,BOONE
50153,IA,JASPER
50154,IA,STORY
50155,IA,MADISON
50156,IA,BOONE
50157,IA,POWESHIEK
50158,IA,MARSHALL
50160,IA,WARREN
50161,IA,STORY
50162,IA,MARSHALL
50163,IA,MARION
50164,IA,GUTHRIE
50165,IA,WAYNE
50166,IA,WARREN
50167,IA,DALLAS
50168,IA,JASPER
50169,IA,POLK
50170,IA,JASPER
50171,IA,POWESHIEK
50173,IA,TAMA
50174,IA,CLARKE
50201,IA,STORY
50206,IA,HARDIN
50207,IA,MAHASKA
50208,IA,JASPER
50210,IA,WARREN
50211,IA,WARREN
50212,IA,BOONE
50213,IA,CLARKE
50214,IA,MARION
50216,IA,GUTHRIE
50217,IA,GREENE
50218,IA,MADISON
50219,IA,MARION
50220,IA,DALLAS
50222,IA,MADISON
50223,IA,BOONE
50225,IA,MARION
50226,IA,POLK
50228,IA,JASPER
50229,IA,WARREN
50230,IA,HARDIN
50231,IA,HAMILTON
50232,IA,JASPER
50233,IA,DALLAS
50234,IA,MARSHALL
50235,IA,GREENE
50236,IA,STORY
50237,IA,POLK
50238,IA,LUCAS
50239,IA,MARSHALL
50240,IA,MADISON
50241,IA,WARREN
50242,IA,POWESHIEK
50243,IA,POLK
50244,IA,STORY
50246,IA,HAMILTON
50247,IA,MARSHALL
50248,IA,STORY
50249,IA,HAMILTON
50250,IA,GUTHRIE
50251,IA,JASPER
50252,IA,MARION
50254,IA,UNION
50256,IA,MARION
50257,IA,MADISON
50258,IA,HARDIN
50259,IA,HARDIN
50261,IA,DALLAS
50262,IA,DECATUR
50263,IA,DALLAS
50264,IA,DECATUR
50265,IA,POLK
50266,IA,POLK
50268,IA,KEOKUK
50271,IA,HAMILTON
50272,IA,LUCAS
50273,IA,MADISON
50274,IA,CASS
50276,IA,DALLAS
50277,IA,GUTHRIE
50278,IA,STORY
50301,IA,POLK
50303,IA,POLK
50304,IA,POLK
50305,IA,POLK
50306,IA,POLK
50307,IA,POLK
50309,IA,POLK
50310,IA,POLK
50311,IA,POLK
50312,IA,POLK
50313,IA,POLK
50314,IA,POLK
50315,IA,POLK
50316,IA,POLK
50317,IA,POLK
50318,IA,POLK
50319,IA,POLK
50320,IA,POLK
50321,IA,POLK
50322,IA,POLK
50323,IA,POLK
50324,IA,POLK
50325,IA,POLK
50327,IA,POLK
50328,IA,POLK
50332,IA,POLK
50333,IA,POLK
50334,IA,POLK
50391,IA,POLK
50392,IA,POLK
50393,IA,POLK
50394,IA,POLK
50398,IA,POLK
50401,IA,CERRO GORDO
50402,IA,CERRO GORDO
50420,IA,FRANKLIN
50421,IA,WRIGHT
50423,IA,HANCOCK
50424,IA,WINNEBAGO
50426,IA,MITCHELL
50427,IA,FRANKLIN
50428,IA,CERRO GORDO
50430,IA,HANCOCK
50431,IA,FRANKLIN
50432,IA,HANCOCK
50433,IA,CERRO GORDO
50434,IA,WORTH
50435,IA,FLOYD
50436,IA,WINNEBAGO
50438,IA,HANCOCK
50439,IA,HANCOCK
50440,IA,WORTH
50441,IA,FRANKLIN
50444,IA,WORTH
50446,IA,WORTH
50447,IA,HANCOCK
50448,IA,WORTH
50449,IA,HANCOCK
50450,IA,WINNEBAGO
50451,IA,KOSSUTH
50452,IA,FRANKLIN
50453,IA,WINNEBAGO
50454,IA,MITCHELL
50455,IA,MITCHELL
50456,IA,WORTH
50457,IA,CERRO GORDO
50458,IA,FLOYD
50459,IA,WORTH
50460,IA,MITCHELL
50461,IA,MITCHELL
50464,IA,CERRO GORDO
50465,IA,WINNEBAGO
50466,IA,HOWARD
50467,IA,CERRO GORDO
50468,IA,FLOYD
50469,IA,CERRO GORDO
50470,IA,WRIGHT
50471,IA,FLOYD
50472,IA,MITCHELL
50473,IA,WINNEBAGO
50475,IA,FRANKLIN
50476,IA,MITCHELL
50477,IA,CERRO GORDO
50478,IA,WINNEBAGO
50479,IA,CERRO GORDO
50480,IA,KOSSUTH
50481,IA,MITCHELL
50482,IA,CERRO GORDO
50483,IA,KOSSUTH
50484,IA,HANCOCK
50501,IA,WEBSTER
50510,IA,BUENA VISTA
50511,IA,KOSSUTH
50514,IA,EMMET
50515,IA,PALO ALTO
50516,IA,WEBSTER
50517,IA,KOSSUTH
50518,IA,WEBSTER
50519,IA,HUMBOLDT
50520,IA,HUMBOLDT
50521,IA,WEBSTER
50522,IA,KOSSUTH
50523,IA,WEBSTER
50524,IA,WEBSTER
50525,IA,WRIGHT
50527,IA,PALO ALTO
50528,IA,PALO ALTO
50529,IA,HUMBOLDT
50530,IA,WEBSTER
50531,IA,EMMET
50532,IA,WEBSTER
50533,IA,WRIGHT
50535,IA,SAC
50536,IA,PALO ALTO
50538,IA,CALHOUN
50539,IA,KOSSUTH
50540,IA,POCAHONTAS
50541,IA,POCAHONTAS
50542,IA,WRIGHT
50543,IA,WEBSTER
50544,IA,WEBSTER
50545,IA,HUMBOLDT
50546,IA,POCAHONTAS
50548,IA,HUMBOLDT
50551,IA,CALHOUN
50552,IA,CALHOUN
50554,IA,POCAHONTAS
50556,IA,KOSSUTH
50557,IA,WEBSTER
50558,IA,HUMBOLDT
50559,IA,KOSSUTH
50560,IA,KOSSUTH
50561,IA,CALHOUN
50562,IA,PALO ALTO
50563,IA,CALHOUN
50565,IA,BUENA VISTA
50566,IA,WEBSTER
50567,IA,SAC
50568,IA,BUENA VISTA
50569,IA,WEBSTER
50570,IA,HUMBOLDT
50571,IA,POCAHONTAS
50573,IA,POCAHONTAS
50574,IA,POCAHONTAS
50575,IA,CALHOUN
50576,IA,BUENA VISTA
50577,IA,HUMBOLDT
50578,IA,EMMET
50579,IA,CALHOUN
50581,IA,POCAHONTAS
50582,IA,HUMBOLDT
50583,IA,SAC
50585,IA,BUENA VISTA
50586,IA,CALHOUN
50588,IA,BUENA VISTA
50590,IA,KOSSUTH
50591,IA,HUMBOLDT
50593,IA,POCAHONTAS
50594,IA,WEBSTER
50595,IA,HAMILTON
50597,IA,PALO ALTO
50598,IA,KOSSUTH
50599,IA,WRIGHT
50601,IA,HARDIN
50602,IA,BUTLER
50603,IA,CHICKASAW
50604,IA,BUTLER
50605,IA,BUTLER
50606,IA,FAYETTE
50607,IA,BUCHANAN
50608,IA,BUTLER
50609,IA,GRUNDY
50611,IA,BUTLER
50612,IA,TAMA
50613,IA,BLACK HAWK
50614,IA,BLACK HAWK
50616,IA,FLOYD
50619,IA,BUTLER
50620,IA,FLOYD
50621,IA,GRUNDY
50622,IA,BREMER
50623,IA,BLACK HAWK
50624,IA,GRUNDY
50625,IA,BUTLER
50626,IA,BLACK HAWK
50627,IA,HARDIN
50628,IA,HOWARD
50629,IA,BUCHANAN
50630,IA,CHICKASAW
50631,IA,BREMER
50632,IA,TAMA
50633,IA,FRANKLIN
50634,IA,BLACK HAWK
50635,IA,TAMA
50636,IA,BUTLER
50638,IA,GRUNDY
50641,IA,BUCHANAN
50642,IA,GRUNDY
50643,IA,BLACK HAWK
50644,IA,BUCHANAN
50645,IA,CHICKASAW
50647,IA,BREMER
50648,IA,BUCHANAN
50649,IA,BUTLER
50650,IA,BUCHANAN
50651,IA,BLACK HAWK
50652,IA,TAMA
50653,IA,FLOYD
50654,IA,DELAWARE
50655,IA,FAYETTE
50657,IA,GRUNDY
50658,IA,CHICKASAW
50659,IA,CHICKASAW
50660,IA,BUTLER
50661,IA,CHICKASAW
50662,IA,FAYETTE
50664,IA,FAYETTE
50665,IA,BUTLER
50666,IA,BREMER
50667,IA,BLACK HAWK
50668,IA,BREMER
50669,IA,GRUNDY
50670,IA,BUTLER
50671,IA,BUCHANAN
50672,IA,HARDIN
50673,IA,GRUNDY
50674,IA,BREMER
50675,IA,TAMA
50676,IA,BREMER
50677,IA,BREMER
50680,IA,GRUNDY
50681,IA,FAYETTE
50682,IA,BUCHANAN
50701,IA,BLACK HAWK
50702,IA,BLACK HAWK
50703,IA,BLACK HAWK
50704,IA,BLACK HAWK
50707,IA,BLACK HAWK
50801,IA,UNION
50830,IA,UNION
50831,IA,UNION
50833,IA,TAYLOR
50835,IA,RINGGOLD
50836,IA,TAYLOR
50837,IA,ADAIR
50839,IA,ADAMS
50840,IA,TAYLOR
50841,IA,ADAMS
50843,IA,CASS
50845,IA,RINGGOLD
50846,IA,ADAIR
50847,IA,MONTGOMERY
50848,IA,TAYLOR
50849,IA,ADAIR
50851,IA,TAYLOR
50853,IA,CASS
50854,IA,RINGGOLD
50857,IA,ADAMS
50858,IA,ADAIR
50859,IA,ADAMS
50860,IA,RINGGOLD
50861,IA,UNION
50862,IA,TAYLOR
50863,IA,RINGGOLD
50864,IA,MONTGOMERY
51001,IA,PLYMOUTH
51002,IA,BUENA VISTA
51003,IA,SIOUX
51004,IA,WOODBURY
51005,IA,CHEROKEE
51006,IA,IDA
51007,IA,WOODBURY
51008,IA,PLYMOUTH
51009,IA,OBRIEN
51010,IA,MONONA
51012,IA,CHEROKEE
51014,IA,CHEROKEE
51015,IA,WOODBURY
51016,IA,WOODBURY
51018,IA,WOODBURY
51019,IA,WOODBURY
51020,IA,IDA
51022,IA,SIOUX
51023,IA,SIOUX
51024,IA,PLYMOUTH
51025,IA,IDA
51026,IA,WOODBURY
51027,IA,SIOUX
51028,IA,PLYMOUTH
51029,IA,CHEROKEE
51030,IA,WOODBURY
51031,IA,PLYMOUTH
51033,IA,BUENA VISTA
51034,IA,MONONA
51035,IA,CHEROKEE
51036,IA,SIOUX
51037,IA,CHEROKEE
51038,IA,PLYMOUTH
51039,IA,WOODBURY
51040,IA,MONONA
51041,IA,SIOUX
51044,IA,WOODBURY
51045,IA,PLYMOUTH
51046,IA,OBRIEN
51047,IA,CLAY
51048,IA,WOODBURY
51049,IA,CHEROKEE
51050,IA,PLYMOUTH
51051,IA,MONONA
51052,IA,WOODBURY
51053,IA,SAC
51054,IA,WOODBURY
51055,IA,WOODBURY
51056,IA,WOODBURY
51058,IA,OBRIEN
51060,IA,MONONA
51061,IA,CHEROKEE
51062,IA,PLYMOUTH
51063,IA,MONONA
51101,IA,WOODBURY
51102,IA,WOODBURY
51103,IA,WOODBURY
51104,IA,WOODBURY
51105,IA,WOODBURY
51106,IA,WOODBURY
51108,IA,WOODBURY
51109,IA,WOODBURY
51111,IA,WOODBURY
51201,IA,OBRIEN
51230,IA,LYON
51231,IA,OBRIEN
51232,IA,OSCEOLA
51234,IA,SIOUX
51235,IA,LYON
51237,IA,LYON
51238,IA,SIOUX
51239,IA,SIOUX
51240,IA,LYON
51241,IA,LYON
51242,IA,LYON
51243,IA,LYON
51244,IA,SIOUX
51245,IA,OBRIEN
51246,IA,LYON
51247,IA,SIOUX
51248,IA,OBRIEN
51249,IA,OSCEOLA
51250,IA,SIOUX
51301,IA,CLAY
51331,IA,DICKINSON
51333,IA,CLAY
51334,IA,EMMET
51338,IA,CLAY
51340,IA,CLAY
51342,IA,PALO ALTO
51343,IA,CLAY
51345,IA,OSCEOLA
51346,IA,OBRIEN
51347,IA,DICKINSON
51350,IA,OSCEOLA
51351,IA,DICKINSON
51354,IA,OSCEOLA
51355,IA,DICKINSON
51357,IA,CLAY
51358,IA,PALO ALTO
51360,IA,DICKINSON
51363,IA,DICKINSON
51364,IA,DICKINSON
51365,IA,EMMET
51366,IA,CLAY
51401,IA,CARROLL
51430,IA,CARROLL
51431,IA,IDA
51432,IA,CRAWFORD
51433,IA,SAC
51436,IA,CARROLL
51439,IA,CRAWFORD
51440,IA,CARROLL
51442,IA,CRAWFORD
51443,IA,CARROLL
51444,IA,CARROLL
51445,IA,IDA
51446,IA,SHELBY
51447,IA,SHELBY
51448,IA,CRAWFORD
51449,IA,CALHOUN
51450,IA,SAC
51451,IA,CARROLL
51452,IA,CARROLL
51453,IA,CALHOUN
51454,IA,CRAWFORD
51455,IA,CARROLL
51458,IA,SAC
51459,IA,CARROLL
51461,IA,CRAWFORD
51462,IA,GREENE
51463,IA,CARROLL
51465,IA,CRAWFORD
51466,IA,SAC
51467,IA,CRAWFORD
51501,IA,POTTAWATTAMIE
51502,IA,POTTAWATTAMIE
51503,IA,POTTAWATTAMIE
51510,IA,POTTAWATTAMIE
51520,IA,CRAWFORD
51521,IA,POTTAWATTAMIE
51523,IA,MONONA
51525,IA,POTTAWATTAMIE
51526,IA,POTTAWATTAMIE
51527,IA,SHELBY
51528,IA,CRAWFORD
51529,IA,HARRISON
51530,IA,SHELBY
51531,IA,SHELBY
51532,IA,MONTGOMERY
51533,IA,MILLS
51534,IA,MILLS
51535,IA,CASS
51536,IA,POTTAWATTAMIE
51537,IA,SHELBY
51540,IA,MILLS
51541,IA,MILLS
51542,IA,POTTAWATTAMIE
51543,IA,AUDUBON
51544,IA,CASS
51545,IA,HARRISON
51546,IA,HARRISON
51548,IA,POTTAWATTAMIE
51549,IA,POTTAWATTAMIE
51551,IA,MILLS
51552,IA,CASS
51553,IA,POTTAWATTAMIE
51554,IA,MILLS
51555,IA,HARRISON
51556,IA,HARRISON
51557,IA,HARRISON
51558,IA,MONONA
51559,IA,POTTAWATTAMIE
51560,IA,POTTAWATTAMIE
51561,IA,MILLS
51562,IA,SHELBY
51563,IA,HARRISON
51564,IA,HARRISON
51565,IA,SHELBY
51566,IA,MONTGOMERY
51570,IA,SHELBY
51571,IA,MILLS
51572,IA,MONONA
51573,IA,MONTGOMERY
51575,IA,POTTAWATTAMIE
51576,IA,POTTAWATTAMIE
51577,IA,POTTAWATTAMIE
51578,IA,SHELBY
51579,IA,HARRISON
51601,IA,PAGE
51603,IA,PAGE
51630,IA,PAGE
51631,IA,PAGE
51632,IA,PAGE
51636,IA,PAGE
51637,IA,PAGE
51638,IA,PAGE
51639,IA,FREMONT
51640,IA,FREMONT
51645,IA,FREMONT
51646,IA,TAYLOR
51647,IA,PAGE
51648,IA,FREMONT
51649,IA,FREMONT
51650,IA,FREMONT
51651,IA,PAGE
51652,IA,FREMONT
51653,IA,FREMONT
51654,IA,FREMONT
52001,IA,DUBUQUE
52002,IA,DUBUQUE
52003,IA,DUBUQUE
52004,IA,DUBUQUE
52030,IA,JACKSON
52031,IA,JACKSON
52032,IA,DUBUQUE
52033,IA,DUBUQUE
52035,IA,DELAWARE
52036,IA,DELAWARE
52037,IA,CLINTON
52038,IA,DELAWARE
52039,IA,DUBUQUE
52040,IA,DUBUQUE
52041,IA,DELAWARE
52042,IA,CLAYTON
52043,IA,CLAYTON
52044,IA,CLAYTON
52045,IA,DUBUQUE
52046,IA,DUBUQUE
52047,IA,CLAYTON
52048,IA,CLAYTON
52049,IA,CLAYTON
52050,IA,DELAWARE
52052,IA,CLAYTON
52053,IA,DUBUQUE
52054,IA,JACKSON
52056,IA,DUBUQUE
52057,IA,DELAWARE
52060,IA,JACKSON
52064,IA,JACKSON
52065,IA,DUBUQUE
52066,IA,CLAYTON
52068,IA,DUBUQUE
52069,IA,JACKSON
52070,IA,JACKSON
52071,IA,JACKSON
52072,IA,CLAYTON
52073,IA,DUBUQUE
52074,IA,JACKSON
52075,IA,JACKSON
52076,IA,CLAYTON
52077,IA,CLAYTON
52078,IA,DUBUQUE
52079,IA,DUBUQUE
52101,IA,WINNESHIEK
52132,IA,WINNESHIEK
52133,IA,WINNESHIEK
